Id,Name,Name_c,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
E4_A15010000H_033867,nostalgic family,懷舊人家,Bed and Breakfast in Tainan City,,"No. 44-1, Shulin, Qigu Dist., Tainan City 724027 , Taiwan (R.O.C.)",724,Tainan City,Qigu District,886-972-316009,,A15010000H,,,,,,,,120.156043,23.110707,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,2,4000,4000,0,tongherenjia7733@gmail.com,10,0,,,0
E4_A15010000H_033869,HomeSweet,家暖暖,none,,"No. 3, Ln. 71, Xirong St., West Dist., Chiayi City 600007 , Taiwan (R.O.C.)",600,Chiayi City,W. District,886-981-935050,,A15010000H,https://www.facebook.com/stayonenight?mibextid=LQQJ4d,https://taiwan.taiwanstay.net.tw/twpic/269888.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/269887.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/269886.jpeg?v=20250510,,120.446614,23.475181,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,6600,6600,1,,11,0,,,0
E4_A15010000H_033871,Kenting Garden Hotel,墾丁圍園旅店,Kenting Garden Hotel,,"No. 96, Kending Rd., Hengchun Township, Pingtung County 946 , Taiwan (R.O.C.)",946,Pingtung County,Hengchun Township,886-8-8861108,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/298435.jpeg?v=20250510,,,,,,120.800738,21.944254,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,1,4500,4500,0,,2,0,,,0
E4_A15010000H_033872,TT-house Homestay,TT-house民宿,Homestays in Taitung City,,"No. 3, Aly. 27, Ln. 488, Sec. 1, Siwei Rd., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-976-525929,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/268802.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/268803.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/268801.jpg?v=20250510,,121.15769,22.757989,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,4200,6600,0,titi501w@gmail.com,8,0,,,0
E4_A15010000H_033874,Qimei Haigoulan B&B Main Building,七美海夠藍民宿本館,Homestay located in Penghu County,,"No. 35, Nanhu, Qimei Township, Penghu County 883 , Taiwan (R.O.C.)",883,Penghu County,Qimei Township,886-6-9971837,,A15010000H,,,,,,,,119.425187,23.196003,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,4500,8000,0,,14,0,,,0
E4_A15010000H_033875,Fisherman&#39;s B&B,漁翁民宿,Homestay located in Penghu County,,"No. 145-1, Xiaochijiao, Chixi Vil., Xiyu Township, Penghu County 881 , Taiwan (R.O.C.)",881,Penghu County,Xiyu Township,886-928-552214,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/281826.jpeg?v=20250510,,,,,,119.500619,23.593333,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,3500,4500,0,,10,0,,,0
E4_A15010000H_033876,Yue Hai B&B,悅海民宿,Homestay located in Penghu County,,"No. 221, Tiexianwei, Magong City, Penghu County 880 , Taiwan (R.O.C.)",880,Penghu County,Magong City,886-905-029666,,A15010000H,,,,,,,,119.6021,23.534501,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,3800,8800,0,,13,0,,,0
E4_A15010000H_033877,Jiugu Sanheyuan B&B,酒姑三合院民宿,"Homestay in Erlun Township, Yunlin County",,"No. 48, Jiugu Rd., Erlun Township, Yunlin County 649 , Taiwan (R.O.C.)",649,Yunlin County,Erlun Township,886-936-215303,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/217425.jpg?v=20250510,,,,,,120.36447,23.806258,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,8,2500,4500,0,leotsai0519@gmail.com,22,0,,,0
E4_A15010000H_033883,Tianli Jinsui,田裡金穗,Bed and Breakfast in Yilan,,"No. 120, Ln. 310, Sec. 1, Qingyun Rd., Toucheng Township, Yilan County  , Taiwan (R.O.C.)",261,Yilan County,Toucheng Township,886-978-840338,,A15010000H,,,,,,,,121.796132,24.839556,4,,,,Parking Space:Car 1、Motorcycle 0、Truck 0,5,18000,24000,0,,12,0,,,1
E4_A15010000H_033884,Shanshan Youth Hostel,山杉青旅,Bed and Breakfast in Yilan,,"No. 103-37, Shiliujie Rd., Jiaoxi Township, Yilan County  , Taiwan (R.O.C.)",262,Yilan County,Jiaoxi Township,886-968-765083,,A15010000H,https://www.instagram.com/hostel_sasa/,,,,,,,121.76494,24.807995,4,,,,Parking Space:Car 4、Motorcycle 4、Truck 0,5,3500,4680,0,sasayouthhostel@gmail.com,12,0,,,8
E4_A15010000H_033885,Xinyu Principal,心語園長,Bed and Breakfast in Yilan,,"No. 80, Chelutou 3rd Rd., Jiaoxi Township, Yilan County  , Taiwan (R.O.C.)",262,Yilan County,Jiaoxi Township,886-982-397574,,A15010000H,,,,,,,,121.805274,24.795963,4,,,,Parking Space:Car 5、Motorcycle 4、Truck 0,4,10000,12000,0,,12,0,,,9
E4_A15010000H_033886,21 Daoxiang,21稻香,Bed and Breakfast in Yilan,,"No. 21, Ln. 143, Liujie Rd., Jiaoxi Township, Yilan County  , Taiwan (R.O.C.)",262,Yilan County,Jiaoxi Township,886-958-367886,,A15010000H,,,,,,,,121.774934,24.81488,4,,,,Parking Space:Car 6、Motorcycle 0、Truck 0,3,12000,12000,0,,6,0,,,6
E4_A15010000H_033887,money money,錢錢,Bed and Breakfast in Yilan,,"No. 17-6, Chaiwei Rd., Jiaoxi Township, Yilan County  , Taiwan (R.O.C.)",262,Yilan County,Jiaoxi Township,886-972-268393,,A15010000H,,,,,,,,121.756241,24.800534,4,,,,Parking Space:Car 2、Motorcycle 4、Truck 0,1,9000,9000,0,,6,0,,,6
E4_A15010000H_033888,Xiahe Hall,夏禾會館,Bed and Breakfast in Yilan,,"No. 62, Ln. 235, Daji 5th Rd., Wujie Township, Yilan County , Taiwan (R.O.C.)",268,Yilan County,Wujie Township,886-901-385963,,A15010000H,https://summer.elbnb.com,https://taiwan.taiwanstay.net.tw/twpic/233723.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/233824.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/233833.jpg?v=20250510,,121.799492,24.706168,4,,,"restaurant,Internet,Wi-Fi,parking lot,free internet,,,,bicycle rental,,",Parking Space:Car 4、Motorcycle 10、Truck 0,4,5500,5500,0,w8710r6385@gmail.com,16,0,,,14
E4_A15010000H_033889,SHEN SHEN B&B,深山民宿,"B&B in Dongshan Township, Yilan County",,"No. 51, Lane 253, Dajin 2nd Road, Dongshan Township, Yilan County 269",269,Yilan County,Dongshan Township,886-3-9615256,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/263050.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/263051.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/263052.jpg?v=20250510,,121.721574,24.632927,4,,,"Wi-Fi,National travel card,,,,",Parking Space:Car 5、Motorcycle 5、Truck 0,5,3000,6000,0,Shenshantw@gmail.com,12,0,,,10
E4_A15010000H_033895,elephant wander,小象漫步,"Our B&B is located on Dapu Street in Central and Western District (near Qingnian Road and Datong Road), about a 5-minute drive from the train station, and close to Yanping Junwang Temple/Confucius Temple/Art Museum.Hosting a group of guests at a time, you can taste various Tainan delicacies within walking distance. There are 24-hour convenience stores, various restaurants and snacks around, giving you a variety of choices.",,"No. 2-2, Dapu St., West Central Dist., Tainan City , Taiwan (R.O.C.)",700,Tainan City,Zhongxi District,886-932-870591,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/271343.avif?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/271344.avif?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/271346.avif?v=20250510,,120.21002,22.986987,4,,,"free self-service laundry,,,,",Parking Space:Car 0、Motorcycle 0、Truck 0,3,3200,3200,0,elephant.wander2@gmail.com,6,0,,,0
E4_A15010000H_033897,pick up travel B&B,拾居行旅,Yuchi Bed and Breakfasts,,"No. 6-6, Zhongxing Ln., Yuchi Township, Nantou County 555004 , Taiwan (R.O.C.)",555,Nantou County,Yuchi Township,886-975-525644,,A15010000H,,,,,,,,120.978209,23.903317,4,,,,Parking Space:Car 2、Motorcycle 4、Truck 0,4,4900,4900,0,ten.resident@gmail.com,8,0,,,6
E4_A15010000H_033898,Pet pet Friendly paradise tw  B&B,給我拍拍民宿,"Pat Me (Pet Friendly) HotelCarefully create a friendly space where family members and pets can feel at ease and relax, making the homestay a part of the home. Checking in (Pat me) pet-friendly hotel is as cordial as returning to a warm home. .The lobby on the first floor is equipped with a professional audio-visual system and a 100-inch projection movie, equipped with MOD and Netflix movie appreciation, and the homestay instantly becomes a movie theater. Cooperate with professional singers to hold LIVE concerts from time to time, and have fun with the distinguished guests; hold monthly local culture and life exploration sharing sessions, etc., which is literally an art space combined with accommodation, and will also become a unique among many homestays in Taitung feature.Pet restaurant on the first floor. You can spend afternoon tea time with your dear furry children. There are 4 suites on the 2nd and 3rd floors.On the top floor, Sky Starlight Garden Essential Oil Sunbath - Essential Oil Bath (under construction), allows you to personally experience the essential oil bath in the starry night and clear blue sky during the day in the center of Taitung City; let the past troubles be washed away. Give Me a Pat B&B",,"No. 26, Ln. 213, Hanyang N. Rd., Taitung City, Taitung County 950015, Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-89-321887,,A15010000H,https://booking.owlting.com/petpetparadisetw?start=2023-08-09&amp;end=2023-08-10&amp;lang=zh_TW&amp;adult=1&amp;child=0&amp;infant=0,https://taiwan.taiwanstay.net.tw/twpic/225735.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/225736.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/225738.jpg?v=20250510,,121.133191,22.747659,4,,,,Parking Space:Car 1、Motorcycle 2、Truck 0,4,3200,4800,0,petpetparadisetw@gmail.com,12,0,,,3
E4_A15010000H_033971,welcome for tea,茗謝光臨民宿,welcome for tea,,"No. 33, Shuangkuantan, Zhuqi Township, Chiayi County 604003 , Taiwan (R.O.C.)",604,Chiayi County,Zhuqi Township,886-931-822931,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/278911.jpg?v=20250510,,,,,,120.51881,23.500538,4,,,"meeting room,cafe',Wi-Fi,parking lot,,,,",Parking Space:Car 6、Motorcycle 0、Truck 0,5,8000,16800,0,pitthsieh@hotmail.com,18,0,,,6
E4_A15010000H_034000,Take a walk hostel,走路回家背包客棧民宿,none,,"No. 612, Zhongshan Rd., West Dist., Chiayi City 600 , Taiwan (R.O.C.)",600,Chiayi City,W. District,886-912-052923,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/266079.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/266077.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/266078.jpeg?v=20250510,,120.439746,23.47687,4,,,"Wi-Fi,coin-operated laundry,,,,mobile payment,,",Parking Space:Car 0、Motorcycle 0、Truck 0,2,4800,9600,1,,24,0,,,0
E4_A15010000H_034001,Wei Min Stay,衛民居,Bed and Breakfast in Tainan City,,"No. 106-25, Weimin St., West Central Dist., Tainan City , Taiwan (R.O.C.)",700,Tainan City,Zhongxi District,886-905-912892,,A15010000H,https://lin.ee/uuayGJJ,https://taiwan.taiwanstay.net.tw/twpic/222246.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/222245.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/222247.jpg?v=20250510,,120.208663,22.993255,4,,,,Parking Space:Car 0、Motorcycle 6、Truck 0,4,8000,8000,0,weiminstay@gmail.com,8,0,,,6
E4_A15010000H_034002,Tainan‧Dormitory,台南‧宿舍,Bed and Breakfast in Tainan City,,"No. 10, Xinyi St., West Central Dist., Tainan City  , Taiwan (R.O.C.)",700,Tainan City,Zhongxi District,886-966-025809,,A15010000H,,,,,,,,120.196439,22.999544,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,4500,7000,0,camus@itwshk.com,16,0,,,0
E4_A15010000H_034004,Enjoy Home B&B,享家民宿,Bed and Breakfast in Yilan,,"No. 8, Ln. 668, Sec. 2, Huanzhen E. Rd., Toucheng Township, Yilan County , Taiwan (R.O.C.)",261,Yilan County,Toucheng Township,886-989-986688,,A15010000H,,,,,,,,121.831053,24.865327,4,,,,Parking Space:Car 2、Motorcycle 3、Truck 0,4,4500,4500,0,,16,0,,,5
E4_A15010000H_034005,Chuan&#39;an Homestay II,川岸民宿二館,Bed and Breakfast in Yilan,,"No. 1, Lane 82, Lane 347, Xinqun South Road, Luodong Town, Yilan County 268",265,Yilan County,Luodong Township,886-958-699550,,A15010000H,,,,,,,,121.785409,24.668062,4,,,,Parking Space:Car 2、Motorcycle 3、Truck 0,4,6000,8000,0,riverbank168@gmail.com,12,0,,,5
E4_A15010000H_034006,Jiyue Villa,霽月Villa,Bed and Breakfast in Yilan,,"No. 15, Lane 178, Section 2, Funong Road, Dongshan Township, Yilan County 269",269,Yilan County,Dongshan Township,886-975-010338,,A15010000H,,,,,,,,121.797624,24.65744,4,,,,Parking Space:Car 6、Motorcycle 12、Truck 1,5,8000,10000,0,g19991128@gmail.com,22,0,,,19
E4_A15010000H_034007,Dongshan Manju,冬山漫居,Bed and Breakfast in Yilan,,"No. 97, Section 2, Qinhe Road, Wujie Township, Yilan County 268",268,Yilan County,Wujie Township,886-910-780009,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/235041.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/235042.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/235043.jpg?v=20250510,,121.808822,24.686792,4,,,"Wi-Fi,,,,playground,mobile payment,,",Parking Space:Car 1、Motorcycle 0、Truck 0,3,3500,3500,0,g0928271069@gmail.com,6,0,,,1
E4_A15010000H_034008,Welcome The Sun Enjoy The Moon,迎曦醉月主題民宿,Relevant areas with cultural or historical features,,"No. 226, Huatai Rd., Gushan Dist., Kaohsiung City 804062 , Taiwan (R.O.C.)",804,Kaohsiung City,Gushan District,886-966-558593,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/260702.png?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/260700.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/260699.png?v=20250510,,120.29354,22.669667,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,4680,7980,0,sunmoon8593@gmail.com,16,0,,,0
E4_A15010000H_034009,Yanchen inn,塩晨,Hotel located in Kaohsiung City,,"No. 29, Dagong Rd., Yancheng Dist., Kaohsiung City 803001 , Taiwan (R.O.C.)",803,Kaohsiung City,Yancheng District,886-7-5319228,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/259352.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/259351.jpg?v=20250510,,,,120.284428,22.626678,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,5800,8000,0,Yancheninn.29@gmail.com,10,0,,,0
E4_A15010000H_034010,Hotel Begins(Cangxiang Honeyland Cultural Hotel),Hotel Begins(倉箱蜜境文旅),"Hotel Begins is located in Rongxuan Trail area. Originally it was the dormitory of National University of Marine Science and Technology. You sure will enjoy the quietness and mystery brought from many old and tall banyan trees around and climbing up the hill the spectacular pacific ocean view is unforgettable. With minutes walk, a lot of interesting sites you may want to see, including Nation Museum of Marine Science and technology, Chaojing park, Badouzi Park, Wangyouku Trail Park, Wanghaixian Bridge, and Rail Bike.｜ HOTEL FEATURES ｜An open stairs style construction providing nature lighting and air.  Merge our hotel and the nature environment.",,"No. 51, Ln. 446, Beining Rd., Zhongzheng Dist., Keelung City 202010 , Taiwan (R.O.C.)",202,Keelung City,Zhongzheng District,886-2-24696777,886-2-24699922,A15010000H,https://www.hotelbegins.com.tw,https://taiwan.taiwanstay.net.tw/twpic/215903.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/215905.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/215906.jpg?v=20250510,,121.799027,25.138842,3,,Double14080;Double(Assessible room)14080;Other18480;,"restaurant,cafe',store,Wi-Fi,National travel card,parking lot,Assessible room,coin-operated laundry,,,,experience activities,,,Bike friendly accommodation",Parking Space:Car 30、Motorcycle 0、Truck 0,39,14080,32780,0,cliff@hotelbegins.com.tw,100,0,,,30
E4_A15010000H_034018,YOHI B&B,峳海民宿,B&B,,"No. 26-2, Dulan, Donghe Township, Taitung County 959 , Taiwan (R.O.C.)",959,Taitung County,Donghe Township,886-915-479399,,A15010000H,,,,,,,,121.224842,22.877064,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,3080,4980,0,may479399@gmail.com,14,0,,,0
E4_A15010000H_034041,Loong Xing Scenic B&B,龍行天下景觀民宿,B&B located in Taitung County,,"No. 30, Fuyuan, Beinan Township, Taitung County 954030 , Taiwan (R.O.C.)",954,Taitung County,Beinan Township,886-932-580333,,A15010000H,,,,,,,,121.158333,22.799405,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,6000,6000,0,hcl521015@gmail.com,10,0,,,0
E4_A15010000H_034048,Qing  Yi  House,青逸居,Bed and Breakfast in Taoyuan,,"No. 16, Ln. 361, Sec. 1, Dongzhi Rd., Zhongli Dist., Taoyuan City , Taiwan (R.O.C.)",320,Taoyuan City,Zhongli District,886-3-3855986,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/217216.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/217215.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/217214.JPG?v=20250510,,121.211568,24.986112,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,8000,10000,0,,14,0,,,0
E4_A15010000H_034050,Fly house B&B,福來好事民宿,Bed and Breakfast in Hualien County,,"No. 5, Ln. 85, Sec. 1, Zhongshan Rd., Hualien City, Hualien County 970 , Taiwan (R.O.C.)",970,Hualien County,Hualien City,886-3-8572666,,A15010000H,,,,,,,,121.592019,23.99905,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,3000,6000,0,flyhouse71@gmail.com,14,0,,,0
E4_A15010000H_034051,YI HOSTEL,義旅舍,KAOHSIUNG CITY,,"No. 216, Zhongxiao 1st Rd., Xinxing Dist., Kaohsiung City 800001 , Taiwan (R.O.C.)",800,Kaohsiung City,Xinxing District,886-7-2211218,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/216338.JPG?v=20250510,,,,,,120.306034,22.628912,4,,,"Wi-Fi,,,,pet friendly hotel,,",Parking Space:Car 0、Motorcycle 0、Truck 0,4,5000,7000,0,,20,0,,,0
E4_A15010000H_034052,Sunshine in mountains and seas,山海心晴,Bed and Breakfast in Yilan,,"No. 350, Rixing 3rd Rd., Sanxing Township, Yilan County  , Taiwan (R.O.C.)",266,Yilan County,Sanxing Township,886-965-498536,,A15010000H,,,,,,,,121.662532,24.674489,4,,,,Parking Space:Car 4、Motorcycle 0、Truck 1,1,6000,6000,0,,4,0,,,5
E4_A15010000H_034053,Old Priest&#39;s Homestay,老祭司的家民宿,"The B&B is located in the Tuban Tribe, Daren Township, Taitung County. It uses the materials of the local Paiwan people to present a unique cultural accommodation of the aboriginal people.",,"No. 145, Tuban Rd., Daren Township, Taitung County  , Taiwan (R.O.C.)",966,Taitung County,Daren Township,886-911-732180,,A15010000H,,,,,,,,120.885235,22.454982,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,5000,5000,0,ttp0422@gmail.com,6,0,,,0
E4_A15010000H_034054,Begin Again Inn,拾一民宿,"ElevenLife is a journey of stacking, reorganizing, and stackingTry to slow down on the way outGet back the pure and simple life and regain the original heartPick up and leave the space blankWood embellishment with traces of timeLet the heart settle and feel the beauty of silence",,"No. 1-3, Aly. 5, Ln. 580, Sec. 1, Xing&#39;an Rd., Taitung City, Taitung County 950 , Taiwan (R.O.C.",950,Taitung County,Taitung City,886-934-022920,,A15010000H,https://booking.owlting.com/begin.again.inn,https://taiwan.taiwanstay.net.tw/twpic/280957.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/280956.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/280955.jpg?v=20250510,,121.12768,22.794966,4,,,"restaurant,Wi-Fi,National travel card,,,,",Parking Space:Car 1、Motorcycle 0、Truck 0,5,7500,8500,0,beginagaininn@gmail.com,14,0,,,1
E4_A15010000H_034055,Ocean bluey,洋靛時情民宿,Bed and Breakfast in Hualien County,,"No. 16-3, Shitiwan, Fengbin Township, Hualien County 977 , Taiwan (R.O.C.)",977,Hualien County,Fengbin Township,886-916-799515,,A15010000H,,,,,,,,121.504218,23.496173,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,4800,20000,0,contact@oceanbluey.com.tw,10,0,,,0
E4_A15010000H_034056,Qingdu B&B,青渡旅宿民宿,Qingdao Inn and Guest House Brief InformationFeeling Taitung&#39;s atmosphere and passionate weatherA place where you forget everything,,"No. 46, Ln. 213, Hanyang N. Rd., Taitung City, Taitung County 950015 , Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-960-995528,,A15010000H,,,,,,,,121.132617,22.747393,4,,,"Wi-Fi,,,,",Parking Space:Car 1、Motorcycle 0、Truck 0,4,2000,3600,0,liulovechen0904@gmail.com,12,0,,,1
E4_A15010000H_034057,Li Ho Bun B&B,Li Ho饅頭民宿,"Introduction of Li Ho Mantou B&BAs a sports enthusiast, I often go to various counties and cities to participate in road running, triathlon, and bicycle competitions. Being able to live comfortably or meeting the owner of a homestay who also loves sports can often add better memories to this journey. The seed of wanting to run a sports-friendly homestay was planted in my heart.LiHo Mantou B&B is located in downtown Taitung. It has a light industrial design with four rooms, two four-person rooms and two three-person rooms. 24-hour hot water, Wi-Fi, and each room has its own bathroom.LiHo Mantou B&B is located in the last piece of pure land in Taiwan, which is located in the good mountains, good water, but not boring. Whether you want to go to the mountain line to experience the hot air balloon at Luye Gaotai, taste the delicious Guanshan bento made with Guanshan rice, the green Brown Avenue in Chishang, or even take a beautiful photo under the big tree where the famous &#34;Takeshi Kaneshiro&#34; took an advertisement, Are you already looking forward to it?If you want to witness &#34;Taitung Blue&#34; with your own eyes, then you can&#39;t miss the sea line trip. You can enjoy the thrill of surfing in Dulan, and you can go to Donghe to eat Donghe meat buns when you are hungry! The stone umbrellas mentioned in Shen Wencheng&#39;s &#34;Come and Go Taitung&#34; are also worthy of your visit to explore the natural beauty of the terrain surrounded by limestone.At night, you don’t have to worry about having nowhere to go. You can walk for about 10 minutes to Tiehua Village to shop at the special market, or go to the Taitung Night Market to fill up the Wu Zang Temple. Couples can even go to the Star Tribe on County Road 197 to see the beauty. night view of Taitung.If you are also a fan of triathlon, you must not miss it. The best venue for triathlon is Living Water Lake. You can experience the feeling of living water lake different from the competition. LiHo B&B is really the best place for you to come to Taitung choose!",,"No. 12, Luoyang St., Taitung City, Taitung County 950012 , Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-985-025446,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/279827.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/279826.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/279825.jpeg?v=20250510,,121.142769,22.758029,4,,Suite8000;Other8000;,"restaurant,meeting room,cafe',Wi-Fi,free self-service laundry,free internet,,,,laundry service,,",Parking Space:Car 0、Motorcycle 0、Truck 0,4,8000,8000,0,kathy457779@gmail.com,14,0,,,0
E4_A15010000H_034058,MARGIN COFFEE.APT エッジ ホームステイ,MARGIN COFFEE.APT邊緣民宿,"MARGIN_COFFEE.APT Edge B&B, MARGIN is not only a name, but also contains the uniqueness of this B&B.Located on the border of Taitung City, this symbolizes that we do not follow the crowd and have a unique concept and style.To achieve the border of the heart with our heart expresses our serious attitude towards the operation of this homestay. We hope that every guest staying here can get full comfort and relaxation.Whether you come here to enjoy a good night&#39;s sleep or to eat a breakfast that we carefully prepared, MARGIN_COFFEE.APT is committed to providing guests with a pleasant stay experience.The thoughtfulness and uniqueness we convey, we hope to make this place a well worth visiting accommodation choice.",,"No. 8, Ln. 849, Gengsheng Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-972-311853,,A15010000H,,,,,,,,121.133695,22.769955,4,,,,Parking Space:Car 0、Motorcycle 8、Truck 0,4,8000,8000,0,margin.coffee.apt@gmail.com,8,0,,,8
E4_A15010000H_034060,Spring Maple B&B,春楓民宿,"Spring Maple B&BChunfeng B&B is a private house among Puyuma tribes. Because the owner is learning to help others in related fields, he likes to make friends and share space. Therefore, after sharing friends&#39; visits frequently, and with the encouragement of friends, he has the idea of ​​establishing a homestay, and wants to share the space with people who are looking forward to living in Taitung. A wandering traveler.The B&B is located in the countryside of Lijia Village, Beinan Township, about 20 minutes from the center of Taitung City, and about 15 minutes from Zhiben Hot Spring. It is not a place with convenient transportation. For travelers who like excitement and convenience, it is recommended to choose a B&B near Taitung Station as the place of accommodation.Spring Maple B&B, the space is expected to accommodate only one group of travelers at a time, with a maximum of one vehicle. It is recommended that it can be acquaintances or a family of about 4 people. Both the living room and the kitchen can be used for simple sharing and convenient use.You can park on the side of the entrance (the size of a parking space for ordinary cars) or park on Limin Road and walk for about 1 minute to reach the accommodation space. Because the accommodation space is located in the tribe, you need to pay attention to the sound volume at night, and the animals participating in the tribe may get up early in the morning because of their singing. There are quiet trails in the back mountain of the tribe, where you can take a slow walk, and you can also watch the night view from the high point and enjoy the tranquility of the tribe.B&B space is mainly established as a sharing space, providing a place for travelers to rest quietly, and also providing a comfortable place for parents and children/friends to gather together. Through familiar travelers living with each other in the entire space (room, living room, kitchen, bathroom, etc.), relaxation and freedom can be achieved.",,"No. 21, Ln. 653, Lijia Rd., Beinan Township, Taitung County954027 , Taiwan (R.O.C.)",954,Taitung County,Beinan Township,886-935-064564,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/256788.HEIC?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/256790.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/256791.JPG?v=20250510,,121.063361,22.77576,4,,Other8000;,,Parking Space:Car 0、Motorcycle 0、Truck 0,2,8000,8000,0,fylu64@gmail.com,8,0,,,0
