唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Hotel_A15010000H_030812,Hotel,Zh_tw,台農民宿,位於臺東縣的民宿,0911331960,,臺東縣,臺東市,志航路一段639巷41號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030815,Hotel,Zh_tw,漫活休閒海濱館民宿,是一棟全新的電梯民宿，走路即可到東大門夜市吃喝玩樂，住宿機能絕佳。我們精心的使用上等檜木打造出舒適的空間，讓整棟民宿瀰漫著一股濃濃的檜木香，一進門即刻擁有放鬆的心情，一樓提供溫馨的交誼廳，可與家人好友來場愜意的小約會。房間內開窗即是海景，在安靜的夜裡聽著陣陣海浪聲入眠，渡假感爆表，愛海的朋友們一起來漫活海景民宿吧！,0906932999,,花蓮縣,花蓮市,民有里10鄰北濱街55巷8號,A15010000H,交通部觀光署,2025/2/26 下午 03:20:55
Hotel_A15010000H_030818,Hotel,Zh_tw,微觀海洋民宿,位於花蓮縣的民宿,0921432023,,花蓮縣,吉安鄉,稻香村24鄰廣賢一街206巷23號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030819,Hotel,Zh_tw,趣日民宿,位於花蓮縣的民宿,0988163117,,花蓮縣,吉安鄉,稻香村24鄰廣賢一街260號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030821,Hotel,Zh_tw,方糖民宿,位於宜蘭縣的民宿,0920569299,,宜蘭縣,五結鄉,孝威南路45-18號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030822,Hotel,Zh_tw,惠來谷關溫泉會館,"惠來谷關是由惠來機構從建築本業轉型為多角化開發，集團事業版圖橫跨營建、休閒觀光等領域。惠來機構以強烈的企圖心、專業嚴謹的品質、親切周延的服務、合作無間的團隊，創造機會、實現理想，朝「營建」、「觀光」兩大事業群發展並邁向永續經營。
惠來谷關以國際級的設施標準規劃設計，提供遊客住宿、餐飲、湯房、會議套裝渡假行程之服務。本館建築設計採峇里島式原始自然風格，全區配置熱帶南洋植栽景觀，木瓦白牆、茅草涼亭，呈現了濃厚的浪漫休閒風；融入了峇里島及原住民風格的人文氣息，完整的表現出國際溫泉渡假村的特色。本館設置四十九間各式套房，房間內均配置四至十坪的專屬泡湯池，讓住客在房內即可享受頂級的泡湯設施。

谷關溫泉起源於日本明治時代，舊稱「明治溫泉」。谷關地勢險要，山岩崢嶸矗立溫泉自山麓湧出穿梭在山岩間流著，水量終年不竭，由於泉水清澈無硫磺味，故深受遊客喜愛，據傳日本明治天皇泡完谷關溫泉後，一舉得「子」，故有了「生男湯」的傳說。",(04)25951998,,臺中市,和平區,東關路一段溫泉巷10號,A15010000H,交通部觀光署,2025/3/3 下午 01:57:37
Hotel_A15010000H_030825,Hotel,Zh_tw,幸福海衝浪民宿,位於宜蘭縣的民宿,0901395414,,宜蘭縣,頭城鎮,宜蘭縣頭城鎮濱海路2段159號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030826,Hotel,Zh_tw,禾樂號,位於宜蘭縣的民宿,(03)9511289,,宜蘭縣,羅東鎮,宜蘭縣羅東鎮月眉路606號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030828,Hotel,Zh_tw,搖尾巴,位於嘉義市的民宿,0963009999,,嘉義市,西區,民生北路245巷21號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030831,Hotel,Zh_tw,夜光貝驛棧民宿,位於臺東縣蘭嶼鄉紅頭村58-1號的民宿,0921076360,,臺東縣,蘭嶼鄉,紅頭村紅頭58-1號,A15010000H,交通部觀光署,2025/3/27 上午 07:00:42
Hotel_A15010000H_030839,Hotel,Zh_tw,柏月親子民宿,位於宜蘭縣的民宿,0930606111,,宜蘭縣,冬山鄉,武淵三路20號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030840,Hotel,Zh_tw,走馬瀨農場蘭花會館,"走馬瀨農場為台南市農會全心經營的休閒農場，以專業種草起家，再轉型升級為觀光休閒農場，雅裝飾的蘭花會館，以蘭花作為佈置主題的各項裝飾，擁有99間溫馨客房，大廳擁有挑高的檜木蘭花吊飾，氣勢磅礡，充份表現出蘭花之美。

走馬瀨農場係由台南市農會經營佔地廣達120公頃，擁有動靜兼具的軟硬體設施，適合三代同遊，園區包含設施有射箭場、腳踏車、高爾夫球練習場、碰碰船、腳踏船、戲水世界、遊園車，不僅有益身心健康，更富有休閒農場的渡假功能。

走馬瀨農場是包含了休閒遊憩，戶外教學、露營、住宿、自然生態等渡假及農業體驗的複合式農場，更以保護生態、永續生產、體驗生活為宗旨，讓遊客能夠達到視覺、聽覺、嗅覺、味覺、觸覺和感覺活化的目的，以農業為舞台，以商品為連結道具，讓遊客留下一段難忘的美好回憶及深度體驗，走馬瀨農場隨時歡迎您的到來。

園區設施內容有：
免費設施：觀賞烏克蘭特技秀 10:30 13:30 15:30 周日至周六 逢周一休演
                  觀賞哈薩克飆馬秀 11:30 14:30 週六、周日演出
                  (表演時間如有變更,依現場公告為主)
                  可愛動物園、水土保持館、亞熱帶植物園、山訓場、親子廣場
收費設施：射箭場、腳踏車、高爾夫球練習場、碰碰船、腳踏船、戲水世界(冬季不開放)、遊園車。",(06)5760121,,臺南市,大內區,臺南大內區二溪里其子瓦60之5號,A15010000H,交通部觀光署,2025/3/17 下午 03:57:22
Hotel_A15010000H_030843,Hotel,Zh_tw,墾丁南法風情海景旅店,位於屏東縣的民宿,(08)8821623,,屏東縣,車城鄉,後灣村5鄰後灣路163號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030847,Hotel,Zh_tw,阿金民宿二館,位於連江縣的民宿,0963309155,,連江縣,東引鄉,樂華村120-1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030855,Hotel,Zh_tw,康莊旅店,位於桃園市的民宿,0966128080,,桃園市,大溪區,康莊路48號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030862,Hotel,Zh_tw,將軍居,將軍居民宿位於學甲與將軍交接處(將軍溪華宗橋邊)，距離學甲市區約幾百公尺，距離佳里市區約10分鐘車程。民宿占地約1100坪，四周各種樹木圍繞，鳥語悅耳動聽，有鯉魚噴水池與涼亭，園內種植約300多盆九重葛與真柏，每年花開時，百花爭艷、花海一片、美不盛收！猶置身於桃花源；停車場約300多坪，農場180坪，園內有養白鵝與雞，且種植各種果樹與當季蔬菜；民宿為豪華型，30多坪挑高大廳，設有吧檯、蒸汽烤箱室(天然香茅)、會議室(可容納約45人，備有卡拉ok)，房間很豪華且大坪數；民宿濱臨優美的將軍溪，溪邊有約20公里單車道(民宿備有腳踏車)，為休閒、養生、健身之渡假勝地，遠離塵囂，安逸悠閒，享受心靈上之洗滌。,0975098875,,臺南市,將軍區,苓仔寮里9鄰苓和1之12號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030873,Hotel,Zh_tw,米淇民宿,位於澎湖縣的民宿,0966362838,,澎湖縣,湖西鄉,成功村1鄰港底302之2號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030874,Hotel,Zh_tw,幸福種子,"歡迎您來玩~ 我們「學甲」是台南「虱目魚」主要產地之一。米其林店虱目魚與牛肉清湯名店緊鄰民宿，值得您來品嚐。 學甲景點-充滿神話傳說的【台南幫】名人發跡老厝-【烏鴉落洋穴】風水寶地傳奇、南台灣最大野生動物園【頑皮世界 】、臺灣國寶「葉王交趾陶」【學甲慈濟宮】、、影視古裝場景【老塘湖藝術村】、賞鳥區【學甲濕地】，全台最大「麥田」與「蜀葵花海」都在學甲。也緊鄰鹽水區「月津港燈節」與北門區「井仔腳瓦盤鹽田」、「南鯤鯓代天府」等景點。非常適合親子同遊或好友聚會一起深度探索!  「幸福種子 民宿」本身是一間手作教室，民宿裏收藏許多的天然植物果實、種子作品，全是民宿主人 黃老師 的巧手佈置。從最早的手作開班授課到斜槓經營民宿，主人 一樣會開設「種子手作DIY課程」，給房客參與。歡迎大家透過手作的療癒過程，體驗不同的住宿樂趣！ 「種子是生命之源，讓人充滿幸福感」
",0905232918,,臺南市,學甲區,仁得里民權路38號,A15010000H,交通部觀光署,2025/3/13 上午 08:49:41
Hotel_A15010000H_030875,Hotel,Zh_tw,貳樓居,位於臺南市的民宿,0955100010,,臺南市,善化區,陽明路142巷39號之85,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030876,Hotel,Zh_tw,舒果二館,位於宜蘭縣的冬山鄉民宿,0906959801,,宜蘭縣,冬山鄉,永興路2段632號,A15010000H,交通部觀光署,2025/3/24 上午 09:37:42
Hotel_A15010000H_030877,Hotel,Zh_tw,官老爺民宿,位於宜蘭縣的民宿,0932088300,,宜蘭縣,壯圍鄉,新南村霧罕路3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030881,Hotel,Zh_tw,高雄洲際酒店,"高雄洲際酒店坐落於亞洲新灣區, 地理位置位於便捷的中華路與新光路上。酒店的豪華設施和專業與貼心的服務將替您下次的度假行程或商務之旅提供完美的體驗。 我們酒店距離小港國際機場8公里, 高雄火車站4公里, 毗鄰三多購物商圈, 高雄展覽館與著名的85大樓。 高雄洲際酒店擁有253間精緻客房及俯瞰美麗高雄港全景的豪華套房。我們靈活的2間宴會廳，將會是您婚宴會場的首選並將滿足您各種會議和宴會的需求。",(07)3392111,,高雄市,前鎮區,新光路33號1樓、3~16樓,A15010000H,交通部觀光署,2025/3/3 下午 02:06:56
Hotel_A15010000H_030887,Hotel,Zh_tw,茶源渡假旅店,位於南投縣的民宿,(049)2855579,,南投縣,魚池鄉,魚池村魚池街368號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030888,Hotel,Zh_tw,法雅居,位於臺南市的民宿,0970560903,,臺南市,安平區,華平路722號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030889,Hotel,Zh_tw,巃淶民宿,位於臺東縣的民宿,0937077949,,臺東縣,臺東市,興安路一段199號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030890,Hotel,Zh_tw,遇見角板山民宿,位於桃園市的民宿,0908019563,,桃園市,復興區,澤仁里14鄰中正路146號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030891,Hotel,Zh_tw,清境之星樂活莊園民宿,位於南投縣的民宿,(049)2802156,,南投縣,仁愛鄉,大同村壽亭巷25-1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030892,Hotel,Zh_tw,回朔民宿,位於嘉義市的民宿,0911196406,,嘉義市,西區,光彩街519號,A15010000H,交通部觀光署,2025/3/10 下午 03:56:42
Hotel_A15010000H_030904,Hotel,Zh_tw,嶼南,位於屏東縣的民宿,0910962812,,屏東縣,恆春鎮,鵝鑾里3鄰埔頂路191號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030905,Hotel,Zh_tw,和風夏墅,位於金門縣的民宿,0932970386,,金門縣,金城鎮,西海路三段106巷5弄3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030906,Hotel,Zh_tw,日光,位於屏東縣的民宿,0910962812,,屏東縣,恆春鎮,埔頂路189號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030914,Hotel,Zh_tw,金城艾美浴井1館,位於金門縣的民宿,(082)321188,,金門縣,金城鎮,賢庵里9鄰浴井18號,A15010000H,交通部觀光署,2025/3/10 下午 02:57:52
Hotel_A15010000H_030915,Hotel,Zh_tw,金城艾美浴井2館,位於金門縣的民宿,(082)321188,,金門縣,金城鎮,賢庵里9鄰浴井20號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030916,Hotel,Zh_tw,新龍頭行館,位於金門縣的民宿,0934170277,,金門縣,金寧鄉,古寧村北山62號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030919,Hotel,Zh_tw,初來乍到民宿,位於澎湖縣的民宿,0928625373,,澎湖縣,馬公市,西衛里24鄰西衛432號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030920,Hotel,Zh_tw,棉花糖民宿,位於澎湖縣的民宿,0929530583,,澎湖縣,馬公市,長安里18鄰中正路85號2樓,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030921,Hotel,Zh_tw,澎之戀民宿,位於澎湖縣的民宿,0921589963,,澎湖縣,馬公市,西衛里25鄰西衛488之5號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030922,Hotel,Zh_tw,奇樂旅店民宿,位於澎湖縣的民宿,0932840084,,澎湖縣,馬公市,西衛里25鄰西衛488之6號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030923,Hotel,Zh_tw,花崗山剝皮寮民宿,位於花蓮縣的民宿,0971230023,,花蓮縣,花蓮市,民主里4鄰花崗街44巷3之1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030924,Hotel,Zh_tw,家鄉民宿,位於臺東縣的民宿,0917197468,,臺東縣,長濱鄉,長濱村17鄰長濱252之1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030925,Hotel,Zh_tw,麟家民宿,"旅行時，我們喜歡跳脫熟悉舒適圈的驚喜，也喜歡彷彿回到&#34;家&#34;的舒適自在，&#34;麟家民宿&#34;帶著這樣的想望而成立。
在這個比日常精緻一點，比奢華樸實一點的空間裡，承載著我們的生活，也歡迎您前來體驗一個在屏東的家:)",0986932632,,屏東縣,麟洛鄉,中山路永達巷83號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030929,Hotel,Zh_tw,二十輪Villa宜蘭館Swiio Villa Yilan（F棟）,位於宜蘭縣的民宿,0920387078,,宜蘭縣,壯圍鄉,新南路一段168巷20弄12號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030931,Hotel,Zh_tw,玫瑰左岸莊園,"◎莊園民宿◎
內裝設計給人明亮、時尚且典雅的度假格調，並且比照飯店星級的品質，每日早餐可享受到星級服務和令人驚艷的餐點，提供你乾淨又舒適的環境，絕對超越原本對莊園民宿既有的想像。
窗外正對著大漢溪流河景，就像是身在異國城堡中，享受著別有一番的住宿風味。

【河景雙人房｜$3,000元起】
【河景三人房(附陽台)｜$4,500元起】
【河景四人房(附陽台)｜$6,000元起】

※每間房型皆含莊園早餐以及高級備品、大理石浴缸、BOSE頂級藍芽音箱、無線充電座、Nespresso膠囊咖啡機、TOTO免治馬桶、DYSON負離子吹風機以及50吋以上的液晶電視以及專屬停車位

※除舒適的莊園民宿，玫瑰左岸莊園還附設『左岸餐酒館』、 『星空酒吧』
住客用餐皆享9折優惠！
--------------------------------
◎左岸餐酒館◎
以別具特色的「創意料理」、 「中餐西做西吃」、「餐酒點心」為主，實現你對中西合併的新幻想，活絡大溪老街一帶，在地方上打造出一個新的風味品牌。

【莊園早餐｜創意料理｜職人咖啡｜手作甜點｜莊園調酒】
營業時間：週一至週日11：00至20：00 
平日｜最後點餐17：00； 假日｜最後點餐19：30

想看菜單→ https://utm.to/47vu7w
立即訂位→ https://line.me/R/ti/p/~@innrose
--------------------------------
◎星空酒吧◎
【屋頂私房菜｜莊園專屬調酒｜掌門精釀啤酒】
營業時間：週五、六及連績假日及連續假日前一天 
17：00至23：00｜最後點餐22：00

想看菜單→ https://utm.to/46klbh
立即訂位→ https://line.me/R/ti/p/~@innrose ",(03)3880655,,桃園市,大溪區,月眉里15鄰信義路2號,A15010000H,交通部觀光署,2025/3/24 下午 04:50:28
Hotel_A15010000H_030933,Hotel,Zh_tw,鸚鵡民宿,"鸚鵡名宿位在宜蘭縣的五結鄉，靠近冬山河親水公園和國立傳統藝術中心，提供 WiFi（免費）和免費私人停車位。

鸚鵡名宿設有附淋浴設施的私人衛浴，並提供平面電視、拖鞋和吹風機。

這間住宿提供單點式外帶早餐。

鸚鵡名宿提供共用休息室。

鸚鵡名宿距離 7-11 1.5公里，距離全家  1.7 公里， 距離全家  1.9公里

距離羅東夜市 4.7 公里，距離國立傳統藝術中心 2.5公里，距離清水海邊 3.4 公里。

最近的機場是台北松山機場，距離這間住宿 50 公里。

鸚鵡名宿自 2021 年 12 月 19 日開始接待 Booking.com 的旅客入住。",0938706512,,宜蘭縣,五結鄉,傳藝路1段88號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030934,Hotel,Zh_tw,二十輪Villa宜蘭館Swiio Villa Yilan（A棟）,位於宜蘭縣的民宿,0987201267,,宜蘭縣,壯圍鄉,新南路一段168巷20弄28號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030935,Hotel,Zh_tw,鬆口氣民宿,位於宜蘭縣的民宿,(03)9519051,,宜蘭縣,宜蘭市,環市東路1段585巷12弄7號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030945,Hotel,Zh_tw,樂樂茶民宿,位於臺東縣的民宿,0978793557,,臺東縣,鹿野鄉,永安村6鄰永安路388號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030946,Hotel,Zh_tw,晒日光海景民宿,位於澎湖縣的民宿,0986990527,,澎湖縣,馬公市,光華里4鄰光華132之6號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030947,Hotel,Zh_tw,杉菻行旅,位於高雄市的民宿,(07)2817820,,高雄市,新興區,新田路172巷25號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030948,Hotel,Zh_tw,236寓所民宿,"236寓所就像你在台東的家,溫暖舒適.一樓是房東的家,二樓和三樓共有三間空房,分享給來東需要住宿的朋友,歡迎來當我們的朋友.",0931930383,,臺東縣,臺東市,興盛路236號,A15010000H,交通部觀光署,2025/2/27 下午 05:36:20
Hotel_A15010000H_030949,Hotel,Zh_tw,安平島,位於臺南市的民宿,0973820802,,臺南市,安平區,安平路33巷2之3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030950,Hotel,Zh_tw,山旅民宿,位於嘉義縣的民宿,0972960383,,嘉義縣,梅山鄉,太和村5鄰社後坪5之6號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030951,Hotel,Zh_tw,安農溪驛站民宿,位於宜蘭縣的民宿,0970196111,,宜蘭縣,三星鄉,行健二路一段2號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030954,Hotel,Zh_tw,哥德城堡民宿,位於宜蘭縣的民宿,0936528819,,宜蘭縣,五結鄉,宜蘭縣五結鄉大眾一路468號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030961,Hotel,Zh_tw,我出去一下民宿,位於澎湖縣的民宿,0911192616,,澎湖縣,湖西鄉,成功村1鄰港底186號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030962,Hotel,Zh_tw,小旅慢行,位於南投縣的民宿,0905593671,,南投縣,竹山鎮,橫街60號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030963,Hotel,Zh_tw,一米對岸親子民宿,位於宜蘭縣的民宿,0975161966,,宜蘭縣,礁溪鄉,柴圍路83-48號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030964,Hotel,Zh_tw,歐瑅民宿,位於宜蘭縣的民宿,0901222300,,宜蘭縣,三星鄉,行健溪1路1段106號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030965,Hotel,Zh_tw,丸水,位於宜蘭縣的民宿,0911233332,,宜蘭縣,冬山鄉,丸山一路128號,A15010000H,交通部觀光署,2025/3/10 下午 04:53:28
Hotel_A15010000H_030966,Hotel,Zh_tw,二十輪Villa宜蘭館Swiio Villa Yilan（K棟）,位於宜蘭縣的民宿,0935715703,,宜蘭縣,壯圍鄉,新南路一段168巷20弄8號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030967,Hotel,Zh_tw,海薇民宿,位於宜蘭縣的民宿,0916615057,,宜蘭縣,五結鄉,季水路北巷2-6號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030968,Hotel,Zh_tw,拼圖休閒民宿,位於金門縣的民宿,0925187080,,金門縣,金寧鄉,埔後206-1號,A15010000H,交通部觀光署,2025/3/10 上午 08:14:34
Hotel_A15010000H_030969,Hotel,Zh_tw,拼圖經典民宿,位於金門縣的民宿,0925187080,,金門縣,金寧鄉,埔後205-1號,A15010000H,交通部觀光署,2025/3/10 上午 08:14:21
Hotel_A15010000H_030970,Hotel,Zh_tw,游山,位於宜蘭縣的民宿,0919285388,,宜蘭縣,冬山鄉,丸山一路136號,A15010000H,交通部觀光署,2025/3/10 下午 04:53:19
Hotel_A15010000H_030974,Hotel,Zh_tw,有春枟宅,位於嘉義市的民宿,0910516977,,嘉義市,西區,中山路366巷12號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030975,Hotel,Zh_tw,荷風緩緩,位於宜蘭縣的民宿,0935902392,,宜蘭縣,礁溪鄉,大塭路39之9號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030983,Hotel,Zh_tw,芭芭拉,位於宜蘭縣的民宿,0901000276,,宜蘭縣,三星鄉,上將路五段630號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030985,Hotel,Zh_tw,展旺嘉義輕行旅,位於嘉義市的旅館,(05)2789880,,嘉義市,東區,文化路294號,A15010000H,交通部觀光署,2025/2/26 上午 08:52:30
Hotel_A15010000H_030987,Hotel,Zh_tw,心繫山嵐民宿,"位於臺東縣池上鄉的民宿，環境優美寧靜，四周包圍著田景。
",0963974305,,臺東縣,池上鄉,新興村8鄰新興214之2號,A15010000H,交通部觀光署,2025/2/22 下午 05:57:20
Hotel_A15010000H_030988,Hotel,Zh_tw,二十輪Villa宜蘭館Swiio Villa Yilan（L棟）,位於宜蘭縣的民宿,0931572992,,宜蘭縣,壯圍鄉,新南路一段168巷20弄6號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030989,Hotel,Zh_tw,PRO SURF衝浪旅店,位於宜蘭縣的民宿,0961001224,,宜蘭縣,頭城鎮,濱海路2段161號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030990,Hotel,Zh_tw,山拾日光民宿,位於宜蘭縣的民宿,0931950780,,宜蘭縣,員山鄉,宜蘭縣員山鄉深洲路202號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030991,Hotel,Zh_tw,午後民宿,位於三星鄉的自然景觀民宿，附近有蔥田、上將梨果園、聖誕紅花田，午後時光輕鬆愜意，夜空滿天星斗，歡迎大朋友小朋友一起來住宿體驗。,0983119020,,宜蘭縣,三星鄉,楓林七路128號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030994,Hotel,Zh_tw,所以民宿,位於澎湖縣的民宿,0937203772,,澎湖縣,馬公市,安宅里7鄰宅脚嶼230號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030995,Hotel,Zh_tw,潮鋒文旅民宿,位於澎湖縣的民宿,0928492058,,澎湖縣,馬公市,西衛里25鄰西衛488之2號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030996,Hotel,Zh_tw,菓菓輕旅,位於南投縣的民宿,0939629005,,南投縣,埔里鎮,西門里16鄰中正一路20號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030998,Hotel,Zh_tw,最美的街角民宿,位於屏東縣的民宿,0915363011,,屏東縣,瑪家鄉,瑪家村8鄰瑪卡札亞街24巷1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_030999,Hotel,Zh_tw,一期家旅,位於臺中市的旅館,(04)22261717,,臺中市,西區,五權路17號、17號3至7樓（1至7層）,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_031003,Hotel,Zh_tw,台中鳳凰酒店,"台中鳳凰酒店擁有260間客房，可容納680位住房貴賓，9樓打造「星際樂園主題樓層」，有豐富趣味的遊樂設施，以及獨家設計的「親子卡樂房型」。

房型設計雅緻、明亮、溫馨、舒適，有都會簡約風格、也有宇宙主題，適合不同年齡層的旅客。 館內「星際樂園主題樓層」的卡樂系列親子主題房為最大亮點，每間卡樂親子房內都有「主題跑車兒童床」，館內客房皆配備大型液晶掛牆電視，提供免費高清電影觀賞，且全館享無限WIFI寬頻上網。

位在酒店9樓之「星際樂園主題樓層」，內有「太空火箭探索樂園」、「宇宙漫步銀河探索樂園」、「角色扮演區」、「彩虹競賽車道」，還有波浪型三滑道、銀河黑洞繩網等多種體驗設施，多元、有趣、激發無限想像力，小朋友玩到瘋、大人好放鬆，是兒童放電樂園。

位在酒店2樓的大型自助餐廳名為「鳳凰食號」，命名呼應酒店星際主題，邀請客人搭上太空船前往美食星球吃遍好味道。餐廳採工業風設計的空間足可容納400人，餐檯上提供臺灣古早味、日、韓、西式等多國料理，選擇多樣。餐廳內並設計有自己動手作食物的DIY區、兒童遊憩區，都是為迎合親子家庭客層而設，為「一大型自助式早午餐餐廳」，創旅館飯店業界先例。",(04)37028555,,臺中市,中區,民權路​​162號及​164號地下1樓至地上9樓,A15010000H,交通部觀光署,2025/2/25 上午 10:26:59
Hotel_A15010000H_031004,Hotel,Zh_tw,港町壹丁目,"安平 合法民宿 -港町壹丁目
找土地謄本時發現地址是「台南廳港町壹丁目179號」追朔到日劇時代民國16年，90幾年有特色的老屋。
港町是舊安平的地名，壹町目是路名，經常到日本時都會看到電線桿上有幾丁目。
我們保留了原始的房屋結構，磚木建築，加入巧思讓這房子有獨特的風格。
歡迎預約訂房
住宿人數：2人（無法加床）
有微波爐、咖啡機、冰箱、電磁爐…..該有都有
♻️「沒有牙刷",0986337021,,臺南市,安平區,効忠街43號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_031005,Hotel,Zh_tw,品味觀峰民宿,"坐落於隙頂的中間地帶,遠離人潮的鬧中取靜~~簡單的房間但充滿溫暖的心! 

歡迎您的光臨",0905805812,,嘉義縣,番路鄉,公田村4鄰隙頂25號之1,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_031007,Hotel,Zh_tw,維多麗亞民宿,位於澎湖縣的民宿,0985787645,,澎湖縣,馬公市,鎖港里鎖管港316號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_031008,Hotel,Zh_tw,GO再來民宿,位於澎湖縣的民宿,0905188307,,澎湖縣,馬公市,石泉里14鄰石泉1之316號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_031010,Hotel,Zh_tw,佇沐民宿,位於宜蘭縣的民宿,0928660818,,宜蘭縣,三星鄉,宜蘭縣三星鄉行健二路1段117號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
