唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Event_A15010600H_002267,Event,Zh_tw,2023 日月潭星光螢火季,"2023日月潭星光螢火季-賞螢活動資訊【桃米】2023日月潭桃米賞螢季	活動期間：4/1～5/14	集合地點：埔里鎮桃源國小(進校門左側桃米休閒農業區遊客中心)	活動內容及費用：(預約報名、現場報名均可，額滿為止，現場現金收費)一、賞螢活動：全票130元/人，國小以下110元/人，未滿90公分免費。&laquo;週六及連假報到時段：18:20 / 18:40 / 19:00 / 19:20 / 19:40&laquo;平日及週日報到時段：19:00&laquo;賞螢建議於「紙教堂」、「妮娜巧克力城堡」停車&rarr;步行至「桃源國小」集合(3分鐘)二、套裝活動：全票130元/人，國小以下110元/人，未滿90公分免費。&laquo;參與下列活動者可享賞螢活動加購優惠價110元/人(原價130元/人)1.桃米魚蝦探索體驗：每週六及4/2、4/3：10:00、14:00、15:00，每週日：10:00、14:00，約70~90分鐘，費用180元/人、未滿6歲50元/人(有限額)。2.樹葡萄(嘉寶果)採果體驗：每週六日及4/2、4/3：10:00、14:00，約50-70分鐘，100元/人、未滿6歲免費。3.黃金粿青蛙家族DIY：每週六及4/2、4/3：15:30，約50~60分鐘，費用130元/人。	主辦單位：南投縣桃米休閒農業區推展協會	報名方式：			 網址：https://www.taomiala.com/ 		LINE ID：@taomi / FB：桃米休閒農業區		 電話：049-2911591黃先生、0933-157216李小姐		&nbsp;【蓮華池】蓮花池	活動期間：4月第2週至5月第1週或第2週(視實際情況)	集合地點：蓮華池研究中心	本賞螢區無專人帶領、採自由參觀方式，請民眾遵守賞螢規範、勿隨意亂停車及打燈，以維護螢火蟲生態。&nbsp;【大林】螢光閃耀	活動期間：4/1～5/10	集合時間及地點：18:00晶園休閒渡假村	活動內容及費用：(電話報名，現場收費)			入園專案(賞螢+導覽)：門票費250元/人，現金/團體可刷卡		住宿專案(賞螢+導覽+住宿)：專案價4388元起，現金/刷卡				攝影比賽(4/1~4/30)，詳情請見網站(QRcode)			主辦單位：中華民國民宿協會全國聯合會	報名電話：(049)289-8740廖小姐、林小姐【水社】微光小旅行	活動期間：4/15～5/15	活動內容及費用：(網路報名及收費)一、日月潭水社賞螢趣－微光小旅行	螢火蟲生態介紹及導覽，成人150元/人，兒童100元/人，每日限額100人。	18:30-19:00依賞螢地點區分為竹石園會館或水社綜合商場4樓(onelife運動吧)集合二、微光小旅行 套裝活動：1.風光旅行：單車領騎導覧＋賞螢活動成人650元/人，兒童450元/人，6人成團，15:00水社綜合商場4樓集合，單車路線：水社-月牙灣2.粼光旅行：秘境立槳活動＋賞螢活動1人1板：2500元/人，2人1板：1750元/人，2人成團，日出場05:30、下午場14:00於日月潭月牙灣集合。3.食光旅行：湖畔野餐＋賞螢活動980元/2人份，2人成團，14:00至遊牧咖啡領取野餐籃後自行野餐，結束後歸還餐盒	主辦單位：南投縣日月潭觀光導覧暨交流協會	報名方式：謝先生LINE：@sunmoonlaketw，報名連結：https://onelifeqr.com/ffgo【頭社】螢在大自然「浪漫飛舞」	活動期間：4/1～5/21	集合時間及地點：18:30-19:00 大舌滿(台21線67.5k)	活動內容及費用：(電話報名、現場現金收費)	夜間賞螢(含保險)：150元/人，每團限30人	另有農村體驗、特色晚餐，歡迎電話洽詢預約	主辦單位：南投縣日月潭頭社文史采風發展協會	報名方式：	夜間賞螢：0926-638380林先生 或 Pingchih58@yahoo.com.tw	農村體驗：0935-737150王小姐	特色晚餐：0986-783312葉小姐【潭南】漫布螢光‧農情潭南	活動期間：4/21～5/6，每週五、六	集合地點：潭南派出所前	活動內容及費用：賞螢導覽解說(免費，每團上限20人，每日上限100人)，潭南部落活動會場有文化體驗、星空晚會及農產市集。	主辦單位：南投縣信義鄉公所	報名方式：049-2791515#123、124、107(谷先生)	網址 :&nbsp;https://www.shini.gov.tw/list/158/10528【丹大】布丹心夜的黑	活動期間：4/21開始，週六至週日，採預約制	集合地點：南投縣信義鄉地利遊客資訊站	活動內容及費用：(電話/LINE/FB報名、現場現金收費或預約匯款)	一、Dabuskuan(夜間賞螢)：18:00集合，含晚餐及歌手演唱、螢火蟲生態解說、布農歌謠教唱、賞螢導覽、接駁專車，6人1組，1499元/人二、兩天一夜(套裝遊程)：13:00集合，含布農傳統祭儀演示、七彩吊橋健走、Dabuskuan夜間賞螢內容、民宿或露營區安排、族服穿搭美拍，部落傳說故事牆巡禮、部落風味午餐，12人1組，3799元/人三、文化DIY體驗：射箭、板曆石頭彩繪、布包敲拓染、族服穿搭體驗活動(配合接駁車10:00、14:00/部落巡禮+體驗活動)，6人1組，899元/人四、香氛DIY體驗：香氛體驗活動(配合接駁車10:00、14:00/部落巡禮+體驗活動)，6人1組，1399元/人	主辦單位：南投縣丹大布農生態旅遊協會	報名方式：			電話：049-2742808甘小姐、金小姐		LINE ID：@403lxikb		臉書粉絲頁：https://www.facebook.com/danda.ecotourism/		＊各賞螢區實際螢火蟲狀況請洽各協會！＊最新賞螢活動資訊，請洽各主辦單位或上活動網站查詢。＊賞螢遊程請依健康狀況自行評估是否參與。2023日月潭賞螢季優惠加值專案	活動說明：			活動期間(2023/4/1~5/31)報名參加日月潭轄內各相關協會(含信義鄉公所)所主辦賞螢活動，即可獲得「日月潭螢光優惠券」1張(每人限領1張，發完為止)		「日月潭螢光優惠券」包含「賞螢季紀念品兌換券」、「九族、日月潭纜車優惠券」及「日月潭繁星店家優惠券」。				「賞螢季紀念品兌換券」，憑本券並完成指定拍照打卡任務，即可兌換限量紀念品1份 (限親自領取，每張兌換券限換1個，數量有限，換完為止)。		「九族、日月潭纜車優惠券」，可享九族文化村或日月潭纜車站購票優惠(每張優惠券限購買4張)。		「日月潭繁星店家優惠券」，可享指定合作店家消費9折優惠。(擇一店家使用，每張優惠券限單筆消費使用)。			券上皆有註明優惠有效期限！	日月潭賞螢活動主辦單位：南投縣信義鄉公所、南投縣桃米休閒農業區推展協會、中華民國民宿協會全國聯合會、南投縣日月潭觀光導覧暨交流協會、南投縣日月潭頭社文史采風發展協會、南投縣丹大布農生態旅遊協會日月潭賞螢、搭好行住宿抽好禮	活動期間：2023/4/15-2023/5/31	活動內容：活動期間搭乘台灣好行日月潭線或車埕線，於指定地點領取活動集章卡，且入住日月潭風景區內(埔里、魚池、水里)合法旅宿，即可至指定地點憑集章卡兌換精美禮物及投擲抽獎聯參加抽獎。（精美禮品每人限親領兌換乙份，數量有限，兌完為止。）詳細活動辦法及得獎公告：請上日月潭好行主題網查詢！https://www.sunmoonlaketrip.net/news.aspx",(04)92855668,,南投縣,魚池鄉,日月潭周邊轄區,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002272,Event,Zh_tw,2024日月潭跨年晚會-日月煙火幸福一世,2023年的最後一天，讓我們齊聚日月潭一同迎接2024年許多民眾回味無窮的日月潭跨年晚會，日月潭幸福連線跨年活動，今年規劃於水社地區舉辦活動表演晚會，並於凌晨整點於水社、伊達邵兩處潭面施放絢爛湖畔煙火，為新的一年開啟美好的記憶！預定活動流程：10:00 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp; 文創市集開始&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;20:00 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp; 跨年晚會開始&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;21:30-21:40 &nbsp; &nbsp; 第一階段摸彩23:35-23:50&nbsp;&nbsp;&nbsp;&nbsp;第二階段摸彩&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;23:50-00:00&nbsp;&nbsp;&nbsp;&nbsp;壓軸藝人與民眾互動倒數00:00-00:10&nbsp;&nbsp;&nbsp;&nbsp;煙火施放&amp;&nbsp;晚會結束主持人宣導散場安全,(04)92855668,,南投縣,魚池鄉,日月潭周邊轄區,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002487,Event,Zh_tw,2024 日月潭櫻舞飛揚環湖路跑,冬季經典賽事之一日月潭櫻舞飛揚環湖路跑賽用特色在地補給為選手加油打氣，活動也提供多項賽事服務；運動觀光行程使親子家族有更多旅程選擇；配速員領跑讓選手有目標地調配自己的體力與速度提升成績，專業運動按摩服務更選手賽後能徹底舒緩肌肉，用文化洗禮、在地美食、挑戰性賽道、多元服務讓所有參賽者深刻感受日月潭的獨特。日月潭環湖賽道對於想要挑戰自我的選手來說，是最佳的練習路線，天然上下坡度起伏，考驗選手呼吸調節、配速與小腿肌耐力，搭配沿路依山傍湖的絕美景色，勢必讓各路路跑好手印象深刻難以忘懷。  報名資訊  活動資訊,(04)92855668,,南投縣,魚池鄉,水社村中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002488,Event,Zh_tw,2024 日月潭櫻花季,春暖花開的季節又將來到，也正是櫻花陸續綻放的時刻。一年一度的日月潭櫻花季以滿山桃紅的櫻花美景浪漫迎賓，等著大家來訪。轄區內多處賞櫻景點，預估共有五千多株櫻花盛開，美不勝收。賞櫻景點九族文化村、國立暨南國際大學、伊達邵親水步道、慈恩塔步道、金龍山步道、石佛公園、魚池鄉香茶巷、魚池鄉有水巷、信義鄉光復巷等。更多櫻花活動看過來櫻花騎跡抽好禮 開放報名中‼️自行車領騎遊程 三條路線任你選線上報名暨大櫻花季▪️櫻花茶席(2/7、2/17-18、2/24-25)▪️蛙寶活動(2/10-18、2/24-25、2/28-3/3)▪️落櫻紛啡賞櫻活動(2/17-18、2/24-25)活動資訊九族櫻花祭▪️臺灣第一夜櫻(2/10-3/3：17:30-19:00)▪️櫻花茶會(2/16、3/1)▪️櫻花市集(2/1-3/10)活動資訊,(04)92855668,,南投縣,魚池鄉,日月潭周邊轄區,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002489,Event,Zh_tw,2024 日月潭星光螢火季,"日月潭自然生態資源豐富，每年4至5月在桃米、東光、大林、水社、頭社、潭南及丹大等七大賞螢據點，可欣賞到黃緣螢、黑翅螢、大端黑螢、梭德氏脈翅螢等螢火蟲在星空下飛舞的浪漫美景。活動加碼：賞螢紀念品&amp;抽獎活動2024日月潭賞螢活動資訊【桃米】2024日月潭桃米賞螢季▪️活動期間：4/4～5/12▪️集合地點：桃源國小(埔里鎮桃米里桃米巷68號)▪️活動內容及費用：一、賞螢活動：全票130元/人，兒童票110元/人（國小以下、桃米民宿），身高90公分以下幼兒免費，費用現場付款。	週六接駁梯次(4/4及4/5同週六)：18:20 / 18:40 / 19:00 / 19:20 / 19:40（回程末班接駁車發車時間20:50）	週日自駕梯次：18:30/ 19:00	平日自駕梯次：19:00，視情況加開梯次	賞螢建議於「紙教堂」、「妮娜巧克力城堡」停車&rarr;步行至「桃源國小」集(3分鐘)二、套裝活動：1.桃米魚蝦探索體驗：費用200元/人、未滿6歲50元/人(額滿為止)	每週六：10:00 / 14:00 / 15:00，每週日：10:00 / 14:00，約70~90分鐘。2.樹葡萄(嘉寶果)採果體驗：100元/人(方案一)，280元/人(方案二，另帶果及DIY)、未滿6歲免費。	每週六、日：10:00 / 14:00（亦可彈性出團），70-90分鐘。3.&nbsp;&nbsp; &nbsp;夜間賞蛙：	每週六：20:00，費用：160元/人，未滿6歲50元/人。三、推薦行程：(時間自訂，彈性出團)1.日月潭立槳_魚人立槳：2人成團，1980元/人，未滿6歲共板免費，參加立槳即送一張賞螢票卷。2.百香果鳯梨果醬DIY：付費滿6份成團(280元/份)3.黃金粿DIY：付費滿15份成團(150元/份)。4.桃米生態遊戲書：付費人數滿8人成團(230元/人)四、加價購特惠組合(參加桃米任一體驗即可加購）：1.賞螢活動加購優惠價110元/人(原價130元/人)2.岸境濕地莊園：入園戲水野餐50元/人(原價70)，未滿2歲30元/人。3.妮娜巧克力夢想城堡：一般票170元/人(原價220)，國小以下160元/人。▪️主辦單位：南投縣桃米休閒農業區推展協會▪️報名方式：1.網址：https://www.taomiala.com/2.LINE ID：@taomi / FB：桃米休閒農業區3.電話：049-2911591黃先生、0933-157216李小姐&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。【東光】2024日月潭．東光賞螢季▪️活動期間：4/19～5/12▪️活動內容及費用：一、假日賞螢1.時間：4/19-5/12(每週六日) ，晚上7點固定出團(預約制)2.集合地點：18:50於「木屐囒故事館」或「魚池鄉東光派出所前廣場」集合。3.費用：全票200元/人，兒童票120元/人（國小以下），身高90公分以下幼兒免費，現場付款。二、不定時、推薦行程(時間自訂，彈性出團)1.搭配活動可享優惠，假日賞螢加購價180元/人(原價200元/人)。2.達人帶路-木屐囒山村田園景觀‧單車騎遊趣：500元/人，12人成團，活動2.5小時。三、平日賞螢(預約制)1.時間：4/19之後平日，17:30~18:00於「龍哥單車微旅行」集合。2.費用：300元/人，國小以下200元/人，12人成團，活動2小時▪️主辦單位：桃米休閒農業區/龍哥單車微旅行▪️報名方式：1.&nbsp;&nbsp; &nbsp;網址：https://www.taomiala.com/2.&nbsp;&nbsp; &nbsp;LINE ID：@taomi / FB：桃米休閒農業區3.&nbsp;&nbsp; &nbsp;電話：049-2911591黃先生、0933-157216李小姐&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。【大林】一萬克拉的感動▪️活動期間：4/5～5/20▪️集合時間及地點：18:15 / 18:45 / 19:15 日月潭御朝渡假村門口▪️活動內容及費用：(電話報名，現場收費)1.&nbsp;&nbsp; &nbsp;影片解說及生態導覽共30分鐘2.&nbsp;&nbsp; &nbsp;費用：導覽門票 250元/人，導覽門票＋專案餐盒450元/人，4人專案導覽門票+全雞套餐1988元▪️主辦單位：中華民國民宿協會全國聯合會▪️報名電話：049-2898740、0988-295981林小姐&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。【水社】微光小旅行▪️活動期間：4/15～5/20▪️活動內容及費用：(網路報名及收費)一、日月潭水社賞螢趣－微光小旅行▪️螢火蟲生態介紹及導覽，成人150元/人，兒童100元/人，每日限額200人。▪️18:30-19:00依賞螢地點區分為竹石園會館或一樓(捷安特旁旋轉樓梯廣場)報到集合。二、套裝活動：1.風光旅行：單車領騎導覧＋賞螢活動成人590元/人，兒童450元/人，8人成團，路線1：水社-月牙灣，路線2：東光單車路線2.粼光旅行：秘境立槳活動＋賞螢活動1人1板：2200元/人，，6歲以下孩童共板不收費（一板限1人），2人成團，日出場05:30、上午場：09:00、下午場14:00於日月潭月牙灣集合。3.食光旅行：湖畔野餐＋賞螢活動980元/2人份，2人成團，14:00至遊牧咖啡領取野餐籃後自行野餐，結束後歸還餐盒4.樹光旅行：樹葡萄農事體驗＋水社賞螢活動4/15~5/12每週六日：10:00、14:00，400元/人，有機嘉寶果(樹葡萄)果園體驗，鮮果現採現吃、果園導覽。5.漁光旅行：魚蝦體驗＋水社賞螢活動330元/成人、280元/兒童，桃米魚蝦體驗，每週六日14:00固定開團。▪️主辦單位：南投縣日月潭觀光導覧暨交流協會▪️報名方式：0987-678 494謝先生/陳小姐LINE ID：@sunmoonlaketw&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。【頭社】螢光閃閃 浪漫飛舞▪️活動期間：4/1~5/19▪️活動內容：一、賞螢活動1.集合時間：18:30~19:00 (每場45分鐘導覽)2.集合地點：大舌滿(頭社國小站牌，台21線67.5k)3.費用：夜間賞螢(含保險)：大朋友150元/人(國小3年級以上)，小朋友100元/人(幼兒免費)，每梯次限30人(公司團體可另外洽詢)。二、農村體驗▪️生態導覽行程(15人成團) 200元/人，自由參觀(入園費)100元/人。三、特色晚餐：3000元/桌，個人套餐300元/人▪️主辦單位：南投縣日月潭頭社文史采風發展協會▪️報名方式：1.夜間賞螢：0926-638380林先生2.農村體驗：0910-896178王小姐3.特色晚餐：0986-783312葉小姐詳細活動資訊&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。【潭南】漫布星空．農情潭南▪️活動期間：4/20、4/27▪️集合時間：19:00 / 19:30▪️集合地點：台灣基督長老教會潭南教會▪️活動內容及費用：1.部落農產品市集、部落在地村民表演、烤大豬、搗麻糬限量免費供應、夜探螢火蟲、參與活動送限量螢火蟲燈籠。2.賞螢免費 4/20(六)、4/27(六)兩天，19:00、19:30兩梯次3.其他日：純賞螢行程由社區辦理▪️主辦單位：南投縣信義鄉公所▪️報名方式：049-2791515#124李先生▪️詳細活動資訊&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。&deg;。【丹大】布丹心夜的黑▪️活動期間：4/27開始，採預約制▪️集合地點：南投縣信義鄉地利遊客資訊站▪️活動內容及費用：一、半日遊：14:00集合，部落導覽、手作體驗、原味饗宴、賞螢生態導覽解說、賞螢，6人成團(最多12人)，1999元/人。二、一日遊：10:00集合，部落導覽、手作體驗、獵人便當、七彩吊橋導覽、杵音體驗、原味饗宴、賞螢生態導覽、賞螢，6人成團(最多12人)，2999元/人。三、兩日遊(假日限定)：12:00集合，部落導覽、布農文化展演、手作體驗、杵音體驗、原味饗宴、賞螢生態導覽、部落民宿、七彩吊橋導覽、獵人便當、馬告香氛體驗，6人成團(最多12人)，4699元/人。▪️主辦單位：南投縣丹大布農生態旅遊協會▪️報名方式：1. 電話：049-2742808金小姐2.LINE ID：@403lxikb3.臉書粉絲專頁4.Google線上表單＊各賞螢區實際螢火蟲狀況請洽各協會！＊最新賞螢活動資訊，請洽各主辦單位或上活動網站查詢。＊賞螢遊程請依健康狀況自行評估是否參與。&nbsp;",(04)92855668,,南投縣,魚池鄉,日月潭周邊轄區,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002491,Event,Zh_tw,2024 日月潭國際萬人泳渡嘉年華,一年一度的泳渡日月潭活動，是日月潭最具歷史與規模的活動．從民國72年開始，每年的中秋節前後，來自台灣與海外各地的游泳好手，齊聚日月潭朝霧碼頭處，參與這個盛會，全程大約3000公尺，於民國91年正式列入世界游泳名人堂。每年均吸引來自四面八方數萬人游泳愛好者參加，成為『萬人泳渡日月潭』的嘉年華盛事，共同創下橫渡日月潭的長泳壯舉。報名、活動資訊：埔里四季早泳會&nbsp;,(04)92855668,,南投縣,魚池鄉,朝霧碼頭,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002492,Event,Zh_tw,2024 Come!BikeDay 日月潭花火音樂嘉年華,"一年一度的日月潭盛事將於秋天舉行，主題活動內容將陸續公布，歡迎一起在秋日微涼的夜晚，和家人朋友們相約日月潭，聆聽動人音樂和觀賞璀璨煙火！	10/4（五）2024日月潭婚禮-戀戀日月潭（活動資訊：南投縣政府民政處，電話：049-2221200）	10/19（六）鼓波連天震明潭－伊達邵場次	10/27（日）2024日月潭環湖馬拉松	11/16（六）台灣大哥大日月潭花火音樂會&lt;智由心 MeMes&gt;－水社場次(原訂11/2，因颱風影響延期至11/16)	11/16-17（六日）2024日月潭紅茶文化季(原訂11/2、3，因颱風影響延期至11/16、17)	11/9（六）日月潭Come!BikeDay自行車嘉年華	11/23（六）NTSO國立臺灣交響樂團電影花火音樂會－向山場次活動詳情請查看活動網站",(04)92855668,,南投縣,魚池鄉,日月潭周邊轄區,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002494,Event,Zh_tw,2025 日月潭跨年晚會,2024年的最後一天，讓我們齊聚日月潭一同迎接2025年許多民眾回味無窮的日月潭跨年晚會，日月潭幸福連線跨年活動，於水社或伊達邵地區舉辦活動表演晚會，並於凌晨整點於水社、伊達邵兩處潭面施放絢爛湖畔煙火，為新的一年開啟美好的記憶！,(04)92855668,,南投縣,魚池鄉,日月潭周邊轄區,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002538,Event,Zh_tw,集集鐵道音樂會,演出陣容：大提琴家/張正傑，次女高音/翁若珮，男中音/林政勳，小提琴/歐之瑀、小提琴/張芝庭，中提琴/蕭宇沛活動說明：鐵道有著返鄉遊子的情懷，與家人的聲聲呼喚；在好山好水相伴下，幾乎每個人都有屬於自己獨一無二的鐵道回憶。在高鐵呼嘯而過的現代世界裡，集集鐵道就像是一抹淡雅的色彩，兀自高雅安靜地存在。【集集鐵道音樂會】訂於113年的3月9日(星期六)下午2時30分，在車埕火車站附近的隧道口舉行，由大提琴家張正傑領軍，率領弦樂四重奏與兩位聲樂家，將台灣豐富的鐵道歷史與音樂藝術相結合，以西洋古典音樂的形式來敘述台灣這塊土地，帶著聽眾一起浸淫在思鄉愛家的氛圍、穿梭於離散又聚合的生命故事中。,(04)92855668,,南投縣,水里鄉,車埕火車站,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002579,Event,Zh_tw,2024年玉山星空音樂會-日月潭樂章篇 ,"玉山下，日月潭畔，&nbsp;山脈間，夜幕低垂，湖面波光粼粼，星空如繁花盛開，&nbsp;玉山星空音樂會將在這美麗的湖畔拉開了序。&nbsp;是一場音樂盛宴，更是一次心靈的洗禮。【音樂會資訊】&nbsp;▲時間：2024年6月15日（星期六）18:30-21:00▲入場時間：18:00 &nbsp;▲地點：日月潭-向山遊客中心草坪區【演出者】	原聲國際學院高中部合唱團、台灣原聲打擊樂團、台灣原聲童聲合唱團	吳詠隆探戈五重奏	馬其頓女高音 &nbsp;Irena Krsteska 伊蓮娜&middot;克爾特斯	維也納男中音 &nbsp;Panajotis Pratsos 潘納侯堤斯&middot;普拉特斯【 索票注意事項 】	網路索票日期：5月20日中午12點開始，一人限索5張，索完為止。	網路索票表單連結：台灣原聲教育協會官網、台灣原聲教育協會 Facebook	音樂會當日憑券入場，一人一券，因現場人潮眾多，為了幼童安全，請勿攜6歲以下孩童入場。	請確認是否索票成功：填完表單，若跳出 [恭喜您！已收到您的索票訊息]，表示確認您索票成功 ，若未收到此訊息，表示索票不成功，請重新操作。【入場券領取程序】	6月15日下午1點開始至活動現場「網路索票報到區」(活動入口處)領取入場券。	現場工作人員將核對您報名時所留的「手機末4碼」核發票券。	取票時段為下午1時至下午5時30分整，逾時則視同放棄，取消之票券將釋出開放給現場民眾補位。	現場補位民眾請至活動入口處「現場補位索票區」排隊。【 愛的小提醒 】	音樂會分為索票席位區及不需索票席位區，未索票成功者，可至音樂會場地-向山遊客中心川堂-不需索票席位區之紅色圓凳區自由入座。	因停車位有限，請民眾多多使用大眾交通工具，或共乘前往。	若自行開車前來，請將車輛停至指定停車位置停放（屆時會有交通指揮引導）。	請遵守活動日道路交通管制公告(當天於指定道路開放路邊停車)，勿違規停車避免車輛遭拖吊。	山間天氣多變，請自備保暖衣物、輕便雨衣（勿用雨傘）、飲水及防蚊藥。如遇下雨，請小心地面溼滑。	音樂會下午6時開放入席，未到入場時間請勿入席。	場內禁止飲食，建議用完餐再入場。	請勿攜帶寵物、酒類入場。	為維持音樂會演出品質，會場無提供廣播服務。	散場時，請留步協助場地復原，讓我們共同成就一場沒有垃圾的音樂會，若有垃圾亦請自行帶走。	主辦單位保有隨時修改及終止本活動之權利。玉山星空音樂會 #日月潭 樂章篇，期待您與我們一起共同參與。【主辦單位】交通部觀光署日月潭國家風景區管理處、社團法人台灣原聲教育協會更多活動資訊靜候「日月潭國家風景區管理處Facebook粉絲專頁」貼文公告",(04)92855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010600H_002836,Event,Zh_tw,2025L’Étape環法自行車挑戰賽-紐崔萊 • 日月潭站,"2024 年,環法官方認證挑戰賽 L&rsquo;&Eacute;tape by Tour de France 首次登陸日月潭! 專業認證賽道､國際級賽事規格､濃厚的環法氛圍, 吸引來自 32 個國家的選手報名, 超過 3700 人參賽｡ ｢盤爺｣Mark Cavendish 與｢四屆環法總冠軍｣Chris Froome 連袂參戰, 開創台灣史上最高等級自行車賽事!【萬眾矚目✨】2025 L&rsquo;&Eacute;TAPE SUN MOON LAKE #環法挑戰賽 日月潭站114年10月18日(六)再次登場#限額5000 #額滿即關閉報名 &nbsp;報名連結【 活動資訊 】✰日期：2025.10.18（六） 前一日開放環法村✰地點：向山遊客中心✰賽事組別：104K, 29K✰報名時間：即日起至5/31 12:00，或額滿立即截止❗️交通方案請持續關注L&#39;&Eacute;tape Sun Moon Lake粉專最新資訊❗️傳奇車手、更多驚喜資訊將陸續釋出",(04)92855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,2025/3/29 上午 12:05:07
Event_A15010700H_002604,Event,Zh_tw,雲端上的婚禮,梨山耶穌堂甫於111年經本處重新整修完成並開放使用，此建築也被列為台中市重要文化資產。本處訂於今年2月續辦理雲端上的婚禮，規劃於2月份邀請新人們於梨山耶穌堂舉行浪漫婚禮，在全台最高海拔的耶穌堂讓上帝見證新人們的愛情，新人們並可於梨山拍攝婚紗照，藉由梨山山岳之壯麗襯托新人婚紗照之唯美感，也增添梨山及梨山耶穌堂浪漫氛圍。歡迎國內外遊客於2月來到梨山一同參與原民音樂會暨派對市集，也可於2月來耶穌堂觀禮一同獻上對新人們的祝福。,(04)23312678,,臺中市,和平區,,A15010700H,交通部觀光署參山國家風景區管理處,2025/3/19 上午 10:11:22
Event_A15010700H_002607,Event,Zh_tw,山谷燈光節,山谷燈光節為參山處重點活動之一，每年12月至隔年1月於聖誕節及新年之際，藉由在梨山谷關兩處光環境布置配合聖誕佳節及跨年過節氣氛，吸引遊客來和平區賞燈、欣賞表演、與旅遊，並體驗本轄區內溫泉資源、享用當季農特產品、山岳健行、及部落觀光。本活動之亮點之一為梨山賓館前兩棵雪松，藉由各式燈具將兩顆雪松佈置成聖誕樹並結合音樂光線變化展現聲光效果，每年也會於活動辦理期間有不同主題之光環境展現，歡迎國內外遊客一起於年底之時一同來梨山谷關來體驗參與。,(04)23312678,,臺中市,和平區,,A15010700H,交通部觀光署參山國家風景區管理處,2024/11/13 下午 03:13:59
